"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","Meta Keywords 2","Meta Keywords 2 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://offlimits.co.in/collections/men-hoodies-jackets","text/html; charset=utf-8","200","OK","Indexable","","Shop Men's Hoodies & Jackets Collection Online | Off Limits","59","530","Shop men's hoodies and jackets designed for comfort, layering and versatile casual wear throughout the year. Discover the latest styles at Off Limits.","150","942","Men's Hoodies & Jackets,OFFLIMITS,offlimits.co.in","49","Shop Men's Hoodies & Jackets Collection Online | Off Limits, OFFLIMITS, offlimits.co.in","87","Men's Hoodies & Jackets","23","","0","","0","max-image-preview:large","","","https://offlimits.co.in/collections/men-hoodies-jackets","","","","","","608288","107902","107902","15.991","","181","81","2.235","98.934","Very Easy","0.553","1","1","","58","43","0","100.000","140","85","0","8","7","0","","","","","2cf114d0c7dfe0dc7b61c073b702f6af","0.198","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/men-hoodies-jackets","2026-07-23 18:11:57"
"https://offlimits.co.in/collections/mens-sneakers","text/html; charset=utf-8","200","OK","Indexable","","Buy Sneakers For Men Online at Best Price in India Upto 60% off","63","564","Discover stylish and durable sneakers for men at OffLimits. Perfect for casual wear or workouts, find your ideal pair and step up your game today!","146","917","Sneakers for Men,OFFLIMITS,offlimits.co.in","42","Buy Sneakers For Men Online at Best Price in India Upto 60% off, OFFLIMITS, offlimits.co.in","91","Sneakers for Men","16","Sneakers for Men","16","The Rapid Rise of Sneakers in Men’s Fashion","43","max-image-preview:large","","","https://offlimits.co.in/collections/mens-sneakers","","","","","","3675742","394694","394694","58.494","","1826","592","3.084","96.263","Very Easy","0.368","1","1","","17","2","0","4.650","190","130","0","8","7","0","","","","","f2ee8d6d52866633d862e7f837e38788","0.289","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/mens-sneakers","2026-07-23 18:11:57"
"https://offlimits.co.in/collections/gym-training","text/html; charset=utf-8","200","OK","Indexable","","Buy Gym & Training Performance Shoes Online | Off Limits","56","517","Discover gym training shoes engineered for stability, comfort and performance during every workout session. Shop the latest collection at Off Limits.","149","938","Gym & Training Shoes,OFFLIMITS,offlimits.co.in","46","Buy Gym & Training Performance Shoes Online | Off Limits, OFFLIMITS, offlimits.co.in","84","Gym & Training Shoes","20","The Anatomy of Perfect Gym Shoes For Men","40","","0","max-image-preview:large","","","https://offlimits.co.in/collections/gym-training","","","","","","1983996","226658","226658","33.591","","1697","563","3.014","94.897","Very Easy","0.643","1","1","","103","43","0","100.000","188","129","0","8","7","0","","","","","9db4ac347f787333cf5b9f3b9bef089f","0.234","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/gym-training","2026-07-23 18:11:58"
"https://offlimits.co.in/collections/mens-sports-shoes","text/html; charset=utf-8","200","OK","Indexable","","Buy Sports Shoes For Men Online at Best Price in India","54","481","Shop stylish and durable men's sports shoes at Off Limits. Perfect for workouts or casual wear, our collection offers unmatched comfort and support.","148","940","Men's Sports Shoes,OFFLIMITS,offlimits.co.in","44","Buy Sports Shoes For Men Online at Best Price in India, OFFLIMITS, offlimits.co.in","82","Men's Sports Shoes","18","","0","","0","max-image-preview:large","","","https://offlimits.co.in/collections/mens-sports-shoes","","","","","","798796","124229","124229","18.411","","356","185","1.924","100.000","Very Easy","0.561","1","1","","59","43","0","100.000","153","98","0","8","7","0","","","","","fbf10fd96790e81263764d4f727e49e2","0.214","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/mens-sports-shoes","2026-07-23 18:11:59"
"https://offlimits.co.in/collections/big-tall","text/html; charset=utf-8","200","OK","Indexable","","Shop Big & Tall Clothing & Footwear for Men Online | Off Limits","63","554","Find big size shoes for men including UK 13 and UK 14 footwear designed for comfort, support and style. Walk in comfort, shop at Off Limits.","140","883","Big & Tall Sportswear for Men,OFFLIMITS,offlimits.co.in","55","Shop Big & Tall Clothing & Footwear for Men Online | Off Limits, OFFLIMITS, offlimits.co.in","91","Big & Tall Sportswear for Men","29","Big and Tall – Shoes for Sizes 12, 13, 14","41","The Struggle Is Real: Why Big Feet Need Special Attention","57","max-image-preview:large","","","https://offlimits.co.in/collections/big-tall","","","","","","2247149","237439","237439","35.188","","1818","556","3.270","100.000","Very Easy","0.571","1","1","","147","43","0","100.000","185","129","0","8","7","0","","","","","531bd9fb8996f48140d57474e98cce51","0.246","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/big-tall","2026-07-23 18:12:00"
"https://offlimits.co.in/collections/women-new-releases","text/html; charset=utf-8","200","OK","Indexable","","Shop Women's New Arrivals Shoes & Athleisure Online | Off Limits","64","582","Explore the latest women's shoes, sneakers and Athleisure collections designed for style, comfort and performance. Explore the collection at Off Limits.","152","957","Women's New Arrivals,OFFLIMITS,offlimits.co.in","46","Shop Women's New Arrivals Shoes & Athleisure Online | Off Limits, OFFLIMITS, offlimits.co.in","92","Women's New Arrivals","20","","0","","0","max-image-preview:large","","","https://offlimits.co.in/collections/women-new-releases","","","","","","3437761","310956","310956","46.084","","832","437","1.904","100.000","Very Easy","0.207","1","1","","58","43","0","100.000","184","129","0","8","7","0","","","","","e52435b86e87fb664771457990c97276","1.139","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/women-new-releases","2026-07-23 18:12:00"
"https://offlimits.co.in/collections/black-sneakers","text/html; charset=utf-8","200","OK","Indexable","","Shop Men's Casual Black Sneakers Online | Off Limits","52","474","Explore black sneakers featuring stylish designs, all-day comfort and versatile wear for every occasion. Experience comfort and style today.","140","879","Black Sneakers For Men,OFFLIMITS,offlimits.co.in","48","Shop Men's Casual Black Sneakers Online | Off Limits, OFFLIMITS, offlimits.co.in","80","Black Sneakers For Men","22","Step Out in Style: The Black Sneaker Revolution","47","","0","max-image-preview:large","","","https://offlimits.co.in/collections/black-sneakers","","","","","","1534337","194247","194247","28.787","","1593","548","2.907","100.000","Very Easy","0.783","1","1","","58","43","0","100.000","185","130","0","8","7","0","","","","","7039ddf833cf00ffdaf4798993c9f219","0.668","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/black-sneakers","2026-07-23 18:12:02"
"https://offlimits.co.in/collections/stussy-for-women","text/html; charset=utf-8","200","OK","Indexable","","Shop Trendy Stussy Sneakers for Women Online | Off Limits","57","528","Explore Off Limits Stussy shoes for women featuring contemporary designs, superior comfort and versatile everyday fashion. Elevate your everyday style today.","157","1011","Stussy Women's Sneakers,OFFLIMITS,offlimits.co.in","49","Shop Trendy Stussy Sneakers for Women Online | Off Limits, OFFLIMITS, offlimits.co.in","85","Stussy Women's Sneakers","23","","0","","0","max-image-preview:large","","","https://offlimits.co.in/collections/stussy-for-women","","","","","","694692","113420","113420","16.809","","251","113","2.221","100.000","Very Easy","0.548","1","1","","58","43","0","100.000","144","89","0","8","7","0","","","","","191b91b48a2dd4028d492112723ea299","0.210","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/stussy-for-women","2026-07-23 18:12:03"
"https://offlimits.co.in/collections/women-running-shoes","text/html; charset=utf-8","200","OK","Indexable","","Buy Women's Lightweight Running Sports Shoes Online | Off Limits","64","590","Shop women's running shoes designed for speed, cushioning and support during runs, workouts and daily activities. Step into comfort with Off Limits!","148","942","Women's Running Shoes,OFFLIMITS,offlimits.co.in","47","Buy Women's Lightweight Running Sports Shoes Online | Off Limits, OFFLIMITS, offlimits.co.in","92","Women's Running Shoes","21","Women's Running Shoes Built to Move, Not Hold You Back","54","","0","max-image-preview:large","","","https://offlimits.co.in/collections/women-running-shoes","","","","","","1682786","192413","192413","28.516","","1698","565","3.005","99.504","Very Easy","0.740","1","1","","59","43","0","100.000","184","129","0","8","7","0","","","","","596c900d587a88bc8d1ed281cc910a8b","0.185","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/women-running-shoes","2026-07-23 18:12:04"
"https://offlimits.co.in/collections/women-sandals-sliders","text/html; charset=utf-8","200","OK","Indexable","","Buy Comfortable Women's Sandals & Sliders Online | Off Limits","61","557","Discover women's sandals and sliders crafted for lightweight comfort, casual wear and daily versatility. Step into comfort with Off Limits.","139","862","Women Sandals & Sliders,OFFLIMITS,offlimits.co.in","49","Buy Comfortable Women's Sandals & Sliders Online | Off Limits, OFFLIMITS, offlimits.co.in","89","Women Sandals & Sliders","23","Sandals For Women","17","Featured Picks from Our Collection","34","max-image-preview:large","","","https://offlimits.co.in/collections/women-sandals-sliders","","","","","","925199","137422","137422","20.366","","1288","411","3.134","92.190","Very Easy","1.066","1","1","","58","43","0","100.000","164","109","0","8","7","0","","","","","ed85983385a5af880a84e453ee3f7cd7","0.554","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/women-sandals-sliders","2026-07-23 18:12:05"
"https://offlimits.co.in/pages/terms-conditions","text/html; charset=utf-8","200","OK","Indexable","","Terms And Conditions Governing the Use Of This Website","54","507","Please read the terms and conditions of Offlimits carefully. For any query visit our website and find answers to all your concerns.","131","809","Terms And Conditions Governing the Use Of This Website,OFFLIMITS,offlimits.co.in","80","Terms And Conditions Governing the Use Of This Website, OFFLIMITS, offlimits.co.in","82","Terms & Conditions","18","","0","","0","max-image-preview:large","","","https://offlimits.co.in/pages/terms-conditions","","","","","","547170","106943","106943","15.849","","4007","477","8.400","65.655","Normal","4.800","1","1","","53","43","0","100.000","125","76","0","8","7","0","","","","","785771e9a7c32c145078015ec10a757b","0.383","","","","","en","1.1","","","","","","https://offlimits.co.in/pages/terms-conditions","2026-07-23 18:12:06"
"https://offlimits.co.in/collections/women-sweatshirts","text/html; charset=utf-8","200","OK","Indexable","","Shop Stylish Women's Sweatshirts & Athleisure Online | Off Limits","65","579","Browse women's sweatshirts designed for everyday comfort, gym sessions and stylish layering throughout the year. Walk in comfort, shop at Off Limits.","149","960","Women's Sweatshirts,OFFLIMITS,offlimits.co.in","45","Shop Stylish Women's Sweatshirts & Athleisure Online | Off Limits, OFFLIMITS, offlimits.co.in","93","Women's Sweatshirts","19","","0","","0","max-image-preview:large","","","https://offlimits.co.in/collections/women-sweatshirts","","","","","","568111","104983","104983","15.558","","131","57","2.298","70.176","Fairly Easy","0.554","1","1","","58","43","0","100.000","137","82","0","8","7","0","","","","","6778ea3cd52e14532219aa01e5c4d4cc","0.472","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/women-sweatshirts","2026-07-23 18:12:07"
"https://offlimits.co.in/collections/skate-sneakers","text/html; charset=utf-8","200","OK","Indexable","","Shop Stylish Streetwear Skate Sneakers Online | Off Limits","58","514","Discover skate sneakers built for comfort, durability and streetwear-inspired style for everyday adventures. Step into comfort with Off Limits.","143","887","Skate Sneakers & Streetwear Shoes,OFFLIMITS,offlimits.co.in","59","Shop Stylish Streetwear Skate Sneakers Online | Off Limits, OFFLIMITS, offlimits.co.in","86","Skate Sneakers & Streetwear Shoes","33","","0","","0","max-image-preview:large","","","https://offlimits.co.in/collections/skate-sneakers","","","","","","2681485","269551","269551","39.947","","797","434","1.836","100.000","Very Easy","0.260","1","1","","16","2","0","4.650","184","130","0","8","7","0","","","","","85a5ab3c398470359b2cfdd5676797e4","0.913","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/skate-sneakers","2026-07-23 18:12:07"
"https://offlimits.co.in/collections/sneaker-for-men","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","217","43","0","100.000","0","0","0","0","0","0","","","","","","0.184","","https://offlimits.co.in/collections/mens-sneakers","HTTP Redirect","","","1.1","","","","","","https://offlimits.co.in/collections/sneaker-for-men","2026-07-23 18:12:09"
"https://offlimits.co.in/collections/women-gym-training","text/html; charset=utf-8","200","OK","Indexable","","Buy Women's Gym & Training Shoes Online | Off Limits","52","483","Shop women's gym training shoes designed for workouts, fitness sessions and active lifestyles with comfort and support. Discover the latest styles at Off Limits.","161","1014","Women's Gym & Training Shoes,OFFLIMITS,offlimits.co.in","54","Buy Women's Gym & Training Shoes Online | Off Limits, OFFLIMITS, offlimits.co.in","80","Women's Gym & Training Shoes","28","Discover Gym Shoes for Women That Keep Up With You","50","Why Gym Shoes for Women Are a Must-Have","39","max-image-preview:large","","","https://offlimits.co.in/collections/women-gym-training","","","","","","1555347","183311","183311","27.167","","1852","577","3.210","100.000","Very Easy","0.846","1","1","","145","43","0","100.000","185","129","0","8","7","0","","","","","406010999a3fc81d963c2c121a097de3","0.216","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/women-gym-training","2026-07-23 18:12:10"
"https://offlimits.co.in/collections/men-tshirts-graphic-tees","text/html; charset=utf-8","200","OK","Indexable","","Buy Men's Stylish Printed Graphic T-Shirts Online | Off Limits","62","533","Discover men's graphic t-shirts and casual tees featuring stylish prints, comfortable fabrics and versatile everyday wear. Upgrade your style with Off Limits!","158","979","Men's Graphic T-Shirts,OFFLIMITS,offlimits.co.in","48","Buy Men's Stylish Printed Graphic T-Shirts Online | Off Limits, OFFLIMITS, offlimits.co.in","90","Men's Graphic T-Shirts","22","Offlimits Men’s Graphic Tees | Bold Statement Tees for Everyday Hustle","70","Quick Answer – What are graphic tees?","37","max-image-preview:large","","","https://offlimits.co.in/collections/men-tshirts-graphic-tees","","","","","","688623","119050","119050","17.643","","922","222","4.153","81.500","Easy","1.149","1","1","","101","43","0","100.000","143","88","0","10","9","0","","","","","9ca593564f7abad5de820364def0dc12","0.465","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/men-tshirts-graphic-tees","2026-07-23 18:12:11"
"https://offlimits.co.in/checkouts/internal/preloads.js?locale=en-IN","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.053","","","","","","1.1","","","","","","https://offlimits.co.in/checkouts/internal/preloads.js?locale=en-IN","2026-07-23 18:12:11"
"https://offlimits.co.in/collections/men-bestsellers","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9318","9318","9318","1.381","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.120","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-bestsellers","2026-07-23 18:12:12"
"https://offlimits.co.in/pages/technology","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9263","9263","9263","1.373","","0","","","","","0.000","1","1","","86","43","0","100.000","0","0","0","0","0","0","","","","","","0.103","","","","","","1.1","","","","","","https://offlimits.co.in/pages/technology","2026-07-23 18:12:12"
"https://offlimits.co.in/blogs/blogs","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9248","9248","9248","1.371","","0","","","","","0.000","1","1","","86","43","0","100.000","0","0","0","0","0","0","","","","","","0.105","","","","","","1.1","","","","","","https://offlimits.co.in/blogs/blogs","2026-07-23 18:12:12"
"https://offlimits.co.in/collections/men-joggers-track-pants","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9363","9363","9363","1.388","","0","","","","","0.000","1","1","","45","43","0","100.000","0","0","0","0","0","0","","","","","","0.113","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-joggers-track-pants","2026-07-23 18:12:14"
"https://offlimits.co.in/pages/contact","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9254","9254","9254","1.371","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.105","","","","","","1.1","","","","","","https://offlimits.co.in/pages/contact","2026-07-23 18:12:15"
"https://offlimits.co.in/collections/women-tights","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9309","9309","9309","1.380","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.148","","","","","","1.1","","","","","","https://offlimits.co.in/collections/women-tights","2026-07-23 18:12:15"
"https://offlimits.co.in/collections/all","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9260","9260","9260","1.372","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.115","","","","","","1.1","","","","","","https://offlimits.co.in/collections/all","2026-07-23 18:12:16"
"https://offlimits.co.in/pages/return-exchange","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9300","9300","9300","1.378","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.097","","","","","","1.1","","","","","","https://offlimits.co.in/pages/return-exchange","2026-07-23 18:12:16"
"https://offlimits.co.in/collections/leather-shoes","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9312","9312","9312","1.380","","0","","","","","0.000","1","1","","88","43","0","100.000","0","0","0","0","0","0","","","","","","0.110","","","","","","1.1","","","","","","https://offlimits.co.in/collections/leather-shoes","2026-07-23 18:12:16"
"https://offlimits.co.in/collections/men-sandals-sliders","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9330","9330","9330","1.383","","0","","","","","0.000","1","1","","44","43","0","100.000","0","0","0","0","0","0","","","","","","0.114","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-sandals-sliders","2026-07-23 18:12:18"
"https://offlimits.co.in/policies/refund-policy","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://offlimits.co.in/policies/refund-policy","2026-07-23 18:12:19"
"https://offlimits.co.in/collections/white-shoes-for-men","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9330","9330","9330","1.383","","0","","","","","0.000","1","1","","44","43","0","100.000","0","0","0","0","0","0","","","","","","0.122","","","","","","1.1","","","","","","https://offlimits.co.in/collections/white-shoes-for-men","2026-07-23 18:12:19"
"https://offlimits.co.in/collections/women-running-gym","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9324","9324","9324","1.382","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.121","","","","","","1.1","","","","","","https://offlimits.co.in/collections/women-running-gym","2026-07-23 18:12:20"
"https://offlimits.co.in/collections/men-gym-training","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9321","9321","9321","1.381","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.108","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-gym-training","2026-07-23 18:12:21"
"https://offlimits.co.in/collections/women-bestsellers","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9324","9324","9324","1.382","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.117","","","","","","1.1","","","","","","https://offlimits.co.in/collections/women-bestsellers","2026-07-23 18:12:22"
"https://offlimits.co.in/pages/privacy-policy","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9297","9297","9297","1.378","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.123","","","","","","1.1","","","","","","https://offlimits.co.in/pages/privacy-policy","2026-07-23 18:12:23"
"https://offlimits.co.in/collections/men-running-shoes","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9324","9324","9324","1.382","","0","","","","","0.000","1","1","","44","43","0","100.000","0","0","0","0","0","0","","","","","","0.118","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-running-shoes","2026-07-23 18:12:23"
"https://offlimits.co.in/collections/women-clothing","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9315","9315","9315","1.380","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.113","","","","","","1.1","","","","","","https://offlimits.co.in/collections/women-clothing","2026-07-23 18:12:23"
"https://offlimits.co.in/collections/women","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9266","9266","9266","1.373","","0","","","","","0.000","1","1","","86","43","0","100.000","0","0","0","0","0","0","","","","","","0.116","","","","","","1.1","","","","","","https://offlimits.co.in/collections/women","2026-07-23 18:12:24"
"https://offlimits.co.in/collections/high-top-shoes-for-men","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9360","9360","9360","1.387","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.118","","","","","","1.1","","","","","","https://offlimits.co.in/collections/high-top-shoes-for-men","2026-07-23 18:12:25"
"https://offlimits.co.in/collections/casual-shoes-men","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9321","9321","9321","1.381","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.110","","","","","","1.1","","","","","","https://offlimits.co.in/collections/casual-shoes-men","2026-07-23 18:12:25"
"https://offlimits.co.in/pages/store-gallery","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9294","9294","9294","1.377","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.123","","","","","","1.1","","","","","","https://offlimits.co.in/pages/store-gallery","2026-07-23 18:12:26"
"https://offlimits.co.in/account","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","86","43","0","100.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://offlimits.co.in/account","2026-07-23 18:12:26"
"https://offlimits.co.in/collections/men-running-gym","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9318","9318","9318","1.381","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.121","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-running-gym","2026-07-23 18:12:27"
"https://offlimits.co.in/pages/sitemap","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9254","9254","9254","1.371","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.113","","","","","","1.1","","","","","","https://offlimits.co.in/pages/sitemap","2026-07-23 18:12:27"
"https://offlimits.co.in/collections/men-sweatshirts","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9318","9318","9318","1.381","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.104","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-sweatshirts","2026-07-23 18:12:28"
"https://offlimits.co.in/collections/mens-footwear","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9312","9312","9312","1.380","","0","","","","","0.000","1","1","","44","43","0","100.000","0","0","0","0","0","0","","","","","","0.132","","","","","","1.1","","","","","","https://offlimits.co.in/collections/mens-footwear","2026-07-23 18:12:30"
"https://offlimits.co.in/policies/terms-of-service","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://offlimits.co.in/policies/terms-of-service","2026-07-23 18:12:30"
"https://offlimits.co.in/collections/men-shorts","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9303","9303","9303","1.379","","0","","","","","0.000","1","1","","44","43","0","100.000","0","0","0","0","0","0","","","","","","0.107","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-shorts","2026-07-23 18:12:31"
"https://offlimits.co.in/collections/basketball-boots","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9321","9321","9321","1.381","","0","","","","","0.000","1","1","","43","43","0","100.000","0","0","0","0","0","0","","","","","","0.106","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots","2026-07-23 18:12:32"
"https://offlimits.co.in/cart","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","129","43","0","100.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://offlimits.co.in/cart","2026-07-23 18:12:32"
"https://offlimits.co.in/collections/men-track-suits","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9318","9318","9318","1.381","","0","","","","","0.000","1","1","","174","43","0","100.000","0","0","0","0","0","0","","","","","","0.105","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits","2026-07-23 18:12:32"
