"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://www.strique.io/vs","https://www.strique.io/images/footer-iso-ring.png","","0","Root-Relative","//body/div[3]/footer/div/div[2]/div[2]/div[1]/div/div/img","Footer","HTML","","",""
"Image","https://www.strique.io/vs/strique-vs-adroll","https://www.strique.io/images/footer-iso-ring.png","","0","Root-Relative","//body/div[3]/footer/div/div[2]/div[2]/div[1]/div/div/img","Footer","HTML","","",""
"Image","https://www.strique.io/contact?intent=demo","https://www.strique.io/images/footer-iso-ring.png","","0","Root-Relative","//body/div[3]/footer/div/div[2]/div[2]/div[1]/div/div/img","Footer","HTML","","",""
"Image","https://www.strique.io/contact?intent=careers&role=founding-growth-engineer","https://www.strique.io/images/footer-iso-ring.png","","0","Root-Relative","//body/div[3]/footer/div/div[2]/div[2]/div[1]/div/div/img","Footer","HTML","","",""
"Image","https://www.strique.io/contact?intent=careers&role=applied-ml-researcher","https://www.strique.io/images/footer-iso-ring.png","","0","Root-Relative","//body/div[3]/footer/div/div[2]/div[2]/div[1]/div/div/img","Footer","HTML","","",""
"Image","https://www.strique.io/contact?intent=careers&role=agent-infrastructure-engineer","https://www.strique.io/images/footer-iso-ring.png","","0","Root-Relative","//body/div[3]/footer/div/div[2]/div[2]/div[1]/div/div/img","Footer","HTML","","",""
"Image","https://www.strique.io/contact?intent=careers&role=product-designer","https://www.strique.io/images/footer-iso-ring.png","","0","Root-Relative","//body/div[3]/footer/div/div[2]/div[2]/div[1]/div/div/img","Footer","HTML","","",""
"Image","https://www.strique.io/contact?intent=careers&role=senior-full-stack-engineer","https://www.strique.io/images/footer-iso-ring.png","","0","Root-Relative","//body/div[3]/footer/div/div[2]/div[2]/div[1]/div/div/img","Footer","HTML","","",""
"Image","https://www.strique.io/contact?intent=careers&role=revenue-marketer","https://www.strique.io/images/footer-iso-ring.png","","0","Root-Relative","//body/div[3]/footer/div/div[2]/div[2]/div[1]/div/div/img","Footer","HTML","","",""
"Image","https://www.strique.io/contact?intent=careers&role=founding-customer-engineer","https://www.strique.io/images/footer-iso-ring.png","","0","Root-Relative","//body/div[3]/footer/div/div[2]/div[2]/div[1]/div/div/img","Footer","HTML","","",""
"Image","https://www.strique.io/contact?intent=careers&role=ai-apprentice-program","https://www.strique.io/images/footer-iso-ring.png","","0","Root-Relative","//body/div[3]/footer/div/div[2]/div[2]/div[1]/div/div/img","Footer","HTML","","",""
"Image","https://www.strique.io/product","https://www.strique.io/images/product/personalization.jpg","Strique personalization screen with memory and personalization controls","71","Root-Relative","//body/div[3]/main/section[2]/div[2]/div[3]/div/div[2]/div/img","Content","HTML","","",""
"Image","https://www.strique.io/product","https://www.strique.io/images/product/brand-profile.jpg","Strique brand profile screen showing logo, brand colours, typography, and tone of voice settings","96","Root-Relative","//body/div[3]/main/section[2]/div[2]/div[1]/div/div[2]/div/img","Content","HTML","","",""
"Image","https://www.strique.io/product","https://www.strique.io/images/product/slash-commands.jpg","Strique commands screen listing saved slash commands available to the whole team","80","Root-Relative","//body/div[3]/main/section[2]/div[2]/div[2]/div/div[2]/div/img","Content","HTML","","",""
"Image","https://www.strique.io/customers/powerlook","https://www.strique.io/images/customer-crimzon.avif","Crimzon brand campaign","22","Root-Relative","//body/div[3]/main/section[1]/div/ul/li[2]/a/div[1]/img","Content","HTML","","",""
"Image","https://www.strique.io/customers/inc5","https://www.strique.io/images/customer-crimzon.avif","Crimzon brand campaign","22","Root-Relative","//body/div[3]/main/section[1]/div/ul/li[2]/a/div[1]/img","Content","HTML","","",""
"Image","https://www.strique.io/customers","https://www.strique.io/images/customer-crimzon.avif","Crimzon brand campaign","22","Root-Relative","//body/div[3]/main/section[2]/div/div/div[3]/a/div[1]/img","Content","HTML","","",""
"Image","https://www.strique.io/customers/crimzon","https://www.strique.io/images/customer-crimzon.avif","Crimzon brand campaign","22","Root-Relative","//body/div[3]/main/article/div/div[1]/img","Content","HTML","","1600x900",""
"Image","https://www.strique.io/customers/powerlook","https://www.strique.io/images/inc5-case-study.png","INC5 brand","10","Root-Relative","//body/div[3]/main/section[1]/div/ul/li[1]/a/div[1]/img","Content","HTML","","",""
"Image","https://www.strique.io/customers/inc5","https://www.strique.io/images/inc5-case-study.png","INC5 brand","10","Root-Relative","//body/div[3]/main/article/div/div[1]/img","Content","HTML","","1600x900",""
"Image","https://www.strique.io/customers","https://www.strique.io/images/inc5-case-study.png","INC5 brand","10","Root-Relative","//body/div[3]/main/section[2]/div/div/div[1]/a/div[1]/img","Content","HTML","","",""
"Image","https://www.strique.io/customers/crimzon","https://www.strique.io/images/inc5-case-study.png","INC5 brand","10","Root-Relative","//body/div[3]/main/section[1]/div/ul/li[1]/a/div[1]/img","Content","HTML","","",""
"Image","https://www.strique.io/customers/powerlook","https://www.strique.io/images/powerlook-1-new.jpg","Powerlook brand campaign creative","33","Root-Relative","//body/div[3]/main/article/div/div[1]/img","Content","HTML","","1600x900",""
"Image","https://www.strique.io/customers/inc5","https://www.strique.io/images/powerlook-1-new.jpg","Powerlook brand campaign creative","33","Root-Relative","//body/div[3]/main/section[1]/div/ul/li[1]/a/div[1]/img","Content","HTML","","",""
"Image","https://www.strique.io/customers","https://www.strique.io/images/powerlook-1-new.jpg","Powerlook brand campaign creative","33","Root-Relative","//body/div[3]/main/section[2]/div/div/div[2]/a/div[1]/img","Content","HTML","","",""
"Image","https://www.strique.io/customers/crimzon","https://www.strique.io/images/powerlook-1-new.jpg","Powerlook brand campaign creative","33","Root-Relative","//body/div[3]/main/section[1]/div/ul/li[2]/a/div[1]/img","Content","HTML","","",""
