"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.strique.io/_next/static/chunks/app/integrations/page-ec8c75374b0c7bf9.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.284","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/integrations/page-ec8c75374b0c7bf9.js","2026-07-23 16:45:51"
"https://www.strique.io/contact?intent=careers","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Contact Strique Sales and Support · Strique","43","381","Book a demo, talk to sales, or ask a hard question. We reply within one business day.","85","534","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Let's talk.","11","","0","","0","index, follow","","","https://www.strique.io/contact","","","","","","95723","21157","21157","3.135","","88","21","4.190","92.025","Very Easy","1.305","2","0","","1","1","0","2.040","21","14","0","7","6","0","","","","","522a5072805342ac4993efc5c4332b25","0.078","","","","","en","1.1","","","","","","https://www.strique.io/contact?intent=careers","2026-07-23 16:45:51"
"https://www.strique.io/integrations/google-ads","text/html; charset=utf-8","200","OK","Indexable","","Google Ads integration · Strique","32","279","Search, Performance Max, YouTube, and Display managed as one loop with shared learning across campaign types.","109","736","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Strique × Google Ads","20","What Strique can do with Google Ads","35","Put Google Ads on autopilot.","28","index, follow","","","https://www.strique.io/integrations/google-ads","","","","","","106896","22753","22753","3.372","","180","38","4.737","64.787","Normal","1.811","2","1","","1","1","0","2.040","23","14","0","8","5","0","","","","","92da5a0caffa4bf709cfc455145f8814","0.216","","","","","en","1.1","","","","","","https://www.strique.io/integrations/google-ads","2026-07-23 16:45:51"
"https://www.strique.io/integrations/meta-ads","text/html; charset=utf-8","200","OK","Indexable","","Meta Ads integration · Strique","30","262","Full-stack Meta Ads management: audit, creative generation, launch, optimization, and reporting across Facebook and Instagram placements.","137","898","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Strique × Meta Ads","18","What Strique can do with Meta Ads","33","Put Meta Ads on autopilot.","26","index, follow","","","https://www.strique.io/integrations/meta-ads","","","","","","107473","23007","23007","3.410","","208","42","4.952","54.165","Fairly Hard","2.028","2","1","","1","1","0","2.040","23","14","0","8","5","0","","","","","1ee7915aa15cf36f72e7cbc4d3ca967b","0.268","","","","","en","1.1","","","","","","https://www.strique.io/integrations/meta-ads","2026-07-23 16:45:51"
"https://www.strique.io/careers/ai-apprentice-program","text/html; charset=utf-8","200","OK","Indexable","","AI Apprentice (6-month program) | Careers · Strique","51","452","Six months, paid, outcome-oriented. Ship one product area end-to-end under a founder mentor. Full-time offer at the end if it works for both sides.","147","918","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","AI Apprentice (6-month program)","31","About the role","14","What you’ll own","15","index, follow","","","https://www.strique.io/careers/ai-apprentice-program","","","","","","105768","23352","23352","3.461","","251","47","5.340","82.772","Easy","2.073","2","1","","1","1","0","2.040","24","15","0","6","5","0","","","","","72b27a8b6ecef973a9511080f98845e6","0.284","","","","","en","1.1","","","","","","https://www.strique.io/careers/ai-apprentice-program","2026-07-23 16:45:51"
"https://www.strique.io/careers/founding-customer-engineer","text/html; charset=utf-8","200","OK","Indexable","","Founding Customer Engineer | Careers · Strique","46","416","Onboard scale + enterprise customers, write integrations, unblock deals. Deep product + connector knowledge. Quota-adjacent.","124","806","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Founding Customer Engineer","26","About the role","14","What you’ll own","15","index, follow","","","https://www.strique.io/careers/founding-customer-engineer","","","","","","105639","23358","23358","3.462","","234","47","4.979","79.943","Fairly Easy","2.032","2","1","","1","1","0","2.040","24","15","0","6","5","0","","","","","95476f5613b786e2e5fdcf6fbdf60cb3","0.217","","","","","en","1.1","","","","","","https://www.strique.io/careers/founding-customer-engineer","2026-07-23 16:45:51"
"https://www.strique.io/careers/revenue-marketer","text/html; charset=utf-8","200","OK","Indexable","","Revenue Marketer | Careers · Strique","36","319","Run paid, lifecycle, content, and community with Strique as your OS. Report to the founder. First marketing hire.","113","702","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Revenue Marketer","16","About the role","14","What you’ll own","15","index, follow","","","https://www.strique.io/careers/revenue-marketer","","","","","","105380","23325","23325","3.457","","239","47","5.085","85.570","Easy","2.006","2","1","","1","1","0","2.040","24","15","0","6","5","0","","","","","32001e32be82582db7e86134760f746","0.330","","","","","en","1.1","","","","","","https://www.strique.io/careers/revenue-marketer","2026-07-23 16:45:51"
"https://www.strique.io/careers/senior-full-stack-engineer","text/html; charset=utf-8","200","OK","Indexable","","Senior Full-Stack Engineer | Careers · Strique","46","390","Own features end-to-end across our Next.js web app, agent runtime, and connector layer. TypeScript + Python + Postgres + Cloudflare.","132","851","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Senior Full-Stack Engineer","26","About the role","14","What you’ll own","15","index, follow","","","https://www.strique.io/careers/senior-full-stack-engineer","","","","","","105751","23382","23382","3.465","","244","47","5.191","81.600","Easy","2.060","2","1","","1","1","0","2.040","24","15","0","6","5","0","","","","","82ba25b5f1965a697f8bd651398eef51","0.185","","","","","en","1.1","","","","","","https://www.strique.io/careers/senior-full-stack-engineer","2026-07-23 16:45:51"
"https://www.strique.io/careers/product-designer","text/html; charset=utf-8","200","OK","Indexable","","Product Designer | Careers · Strique","36","312","Design the chat interface, Canvas reports, skills surface, and brand system. Comfortable shipping in Figma + pairing on the implementation in code.","147","931","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Product Designer","16","About the role","14","What you’ll own","15","index, follow","","","https://www.strique.io/careers/product-designer","","","","","","105599","23328","23328","3.457","","245","43","5.698","79.849","Fairly Easy","2.065","2","1","","1","1","0","2.040","24","15","0","6","5","0","","","","","c8347c26161f566cca6e919f1ecbcd8b","0.204","","","","","en","1.1","","","","","","https://www.strique.io/careers/product-designer","2026-07-23 16:45:51"
"https://www.strique.io/_next/static/chunks/app/security/page-9311fbcda3855c5e.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.084","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/security/page-9311fbcda3855c5e.js","2026-07-23 16:45:52"
"https://www.strique.io/_next/static/chunks/app/careers/page-72bbdb2d1df08ea2.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.208","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/careers/page-72bbdb2d1df08ea2.js","2026-07-23 16:45:52"
"https://www.strique.io/careers/agent-infrastructure-engineer","text/html; charset=utf-8","200","OK","Indexable","","Agent Infrastructure Engineer | Careers · Strique","49","419","Build the runtime that powers the agent loop: tool dispatch, streaming, checkpointing, eval. Deep Python + LLM serving experience.","130","828","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Agent Infrastructure Engineer","29","About the role","14","What you’ll own","15","index, follow","","","https://www.strique.io/careers/agent-infrastructure-engineer","","","","","","105798","23399","23399","3.468","","242","47","5.149","83.448","Easy","2.058","2","1","","1","1","0","2.040","24","15","0","6","5","0","","","","","2e8d822c072572c8d9e74a3bd88b011b","0.262","","","","","en","1.1","","","","","","https://www.strique.io/careers/agent-infrastructure-engineer","2026-07-23 16:45:52"
"https://www.strique.io/careers/applied-ml-researcher","text/html; charset=utf-8","200","OK","Indexable","","Applied ML Researcher | Careers · Strique","41","363","Tune the agent loop: prompt engineering, eval suite, RAG over Org context, multi-model routing. Publish internally, not externally.","131","810","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Applied ML Researcher","21","About the role","14","What you’ll own","15","index, follow","","","https://www.strique.io/careers/applied-ml-researcher","","","","","","105620","23363","23363","3.462","","240","47","5.106","80.040","Easy","2.050","2","1","","1","1","0","2.040","24","15","0","6","5","0","","","","","b082f9da0f6cd3b18df9f1ea16c7aebe","0.169","","","","","en","1.1","","","","","","https://www.strique.io/careers/applied-ml-researcher","2026-07-23 16:45:52"
"https://www.strique.io/careers/founding-growth-engineer","text/html; charset=utf-8","200","OK","Indexable","","Founding Growth Engineer | Careers · Strique","44","394","Live and breathe the product against our own pipeline. Own paid, SEO, email, and content using Strique, and feed the roadmap with what's missing.","145","929","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Founding Growth Engineer","24","About the role","14","What you’ll own","15","index, follow","","","https://www.strique.io/careers/founding-growth-engineer","","","","","","105780","23372","23372","3.464","","252","45","5.600","88.687","Easy","2.067","2","1","","1","1","0","2.040","24","15","0","6","5","0","","","","","ab45d137a3419020e542a87987e69bc2","0.213","","","","","en","1.1","","","","","","https://www.strique.io/careers/founding-growth-engineer","2026-07-23 16:45:52"
"https://www.strique.io/images/sub-processors/mailchimp.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.162","","","","","","1.1","","","","","","https://www.strique.io/images/sub-processors/mailchimp.svg","2026-07-23 16:45:52"
"https://www.strique.io/_next/static/chunks/app/about/page-21035b4f330669fc.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.246","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/about/page-21035b4f330669fc.js","2026-07-23 16:45:52"
"https://www.strique.io/images/sub-processors/microsoft-azure.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.210","","","","","","1.1","","","","","","https://www.strique.io/images/sub-processors/microsoft-azure.svg","2026-07-23 16:45:52"
"https://www.strique.io/images/sub-processors/github.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.268","","","","","","1.1","","","","","","https://www.strique.io/images/sub-processors/github.svg","2026-07-23 16:45:52"
"https://www.strique.io/images/sub-processors/scrut.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","23735","23735","23735","3.518","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.257","","","","","","1.1","","","","","","https://www.strique.io/images/sub-processors/scrut.png","2026-07-23 16:45:52"
"https://www.strique.io/images/sub-processors/neon.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.254","","","","","","1.1","","","","","","https://www.strique.io/images/sub-processors/neon.svg","2026-07-23 16:45:52"
"https://www.strique.io/_next/static/chunks/app/trust-center/page-1d2c1a6b90da9033.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.244","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/trust-center/page-1d2c1a6b90da9033.js","2026-07-23 16:45:53"
"https://www.strique.io/images/sub-processors/clerk.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.193","","","","","","1.1","","","","","","https://www.strique.io/images/sub-processors/clerk.svg","2026-07-23 16:45:53"
"https://www.strique.io/images/sub-processors/opportune.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","31836","31836","31836","4.718","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.270","","","","","","1.1","","","","","","https://www.strique.io/images/sub-processors/opportune.png","2026-07-23 16:45:53"
"https://www.strique.io/images/sub-processors/vercel.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.298","","","","","","1.1","","","","","","https://www.strique.io/images/sub-processors/vercel.svg","2026-07-23 16:45:53"
"https://www.strique.io/images/sub-processors/stripe.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.073","","","","","","1.1","","","","","","https://www.strique.io/images/sub-processors/stripe.svg","2026-07-23 16:45:54"
"https://www.strique.io/images/sub-processors/slack.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.255","","","","","","1.1","","","","","","https://www.strique.io/images/sub-processors/slack.svg","2026-07-23 16:45:54"
"https://www.strique.io/images/sub-processors/google-cloud.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.225","","","","","","1.1","","","","","","https://www.strique.io/images/sub-processors/google-cloud.svg","2026-07-23 16:45:54"
"https://www.strique.io/images/sub-processors/openai.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.308","","","","","","1.1","","","","","","https://www.strique.io/images/sub-processors/openai.svg","2026-07-23 16:45:54"
"https://www.strique.io/_next/static/chunks/app/privacy-policy/page-e966d80d3e88d34f.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.115","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/privacy-policy/page-e966d80d3e88d34f.js","2026-07-23 16:45:54"
"https://www.strique.io/solutions/local-services","text/html; charset=utf-8","200","OK","Indexable","","Local services & restaurants AI Marketing Solution · Strique","60","522","Geo-targeted paid + local SEO + review ops for restaurants, clinics, gyms, and service businesses, an AI marketing agent that shows up every day.","145","919","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Local services & restaurants","28","What the loop looks like for local services & restaurants.","58","What local businesses actually need from marketing","50","index, follow","","","https://www.strique.io/solutions/local-services","","","","","","113360","25236","25236","3.740","","499","90","5.544","68.628","Normal","3.454","2","1","","1","1","0","2.040","24","15","0","7","5","0","","","","","971edb59b10c9a1d41de413ff780e146","0.233","","","","","en","1.1","","","","","","https://www.strique.io/solutions/local-services","2026-07-23 16:45:54"
"https://www.strique.io/solutions/agencies","text/html; charset=utf-8","200","OK","Indexable","","Agencies & consultancies AI Marketing Solution · Strique","56","501","Multi-client AI marketing agent for agencies running paid, content, and lifecycle for 5 to 50 clients, each with its own isolated brand, memory, and skills.","156","950","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Agencies & consultancies","24","What the loop looks like for agencies & consultancies.","54","The multi-Org model for agencies","32","index, follow","","","https://www.strique.io/solutions/agencies","","","","","","112802","25187","25187","3.733","","462","85","5.435","66.544","Normal","3.309","2","1","","1","1","0","2.040","24","15","0","7","5","0","","","","","cb0696e8b70ff28af84e98396f977696","0.294","","","","","en","1.1","","","","","","https://www.strique.io/solutions/agencies","2026-07-23 16:45:54"
"https://www.strique.io/solutions/b2b-saas","text/html; charset=utf-8","200","OK","Indexable","","B2B SaaS AI Marketing Solution · Strique","40","361","Demand gen + pipeline operations for B2B SaaS teams: the AI marketing agent that runs paid social, content engine, ABM outreach, and lifecycle working together.","160","1030","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","B2B SaaS","8","What the loop looks like for b2b saas.","38","What a B2B AI marketing agent actually does","43","index, follow","","","https://www.strique.io/solutions/b2b-saas","","","","","","112567","25162","25162","3.729","","451","88","5.125","64.135","Normal","3.306","2","1","","1","1","0","2.040","24","15","0","7","5","0","","","","","f0e8ec9387884f83d5f160d735946c44","0.027","","","","","en","1.1","","","","","","https://www.strique.io/solutions/b2b-saas","2026-07-23 16:45:55"
"https://www.strique.io/_next/static/chunks/app/solutions/page-01197ccafb3e8413.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.083","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/solutions/page-01197ccafb3e8413.js","2026-07-23 16:45:55"
"https://www.strique.io/solutions/ecommerce","text/html; charset=utf-8","200","OK","Indexable","","E-commerce & D2C AI Marketing Solution · Strique","48","443","Full-stack AI marketing agent for DTC and e-commerce brands: paid, lifecycle, content, and merchandising copy, all running on one agent loop.","141","898","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","E-commerce & D2C","16","What the loop looks like for e-commerce & d2c.","46","Why e-commerce teams switch to an AI marketing agent","52","index, follow","","","https://www.strique.io/solutions/ecommerce","","","","","","112597","25232","25232","3.739","","479","93","5.151","67.907","Normal","3.362","2","1","","1","1","0","2.040","24","15","0","7","5","0","","","","","33891529520b3d93631ea085b8dc3457","0.166","","","","","en","1.1","","","","","","https://www.strique.io/solutions/ecommerce","2026-07-23 16:45:55"
"https://www.strique.io/contact?intent=sales","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Contact Strique Sales and Support · Strique","43","381","Book a demo, talk to sales, or ask a hard question. We reply within one business day.","85","534","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Let's talk.","11","","0","","0","index, follow","","","https://www.strique.io/contact","","","","","","95723","21157","21157","3.135","","88","21","4.190","92.025","Very Easy","1.305","2","0","","3","3","0","6.120","21","14","0","7","6","0","","","","","522a5072805342ac4993efc5c4332b25","0.195","","","","","en","1.1","","","","","","https://www.strique.io/contact?intent=sales","2026-07-23 16:45:55"
"https://www.strique.io/_next/static/chunks/9644-21a4e2fb19bd1253.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.172","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/9644-21a4e2fb19bd1253.js","2026-07-23 16:45:55"
"https://www.strique.io/_next/static/chunks/app/pricing/page-07a04ff93c0dafe9.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.226","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/pricing/page-07a04ff93c0dafe9.js","2026-07-23 16:45:55"
"https://www.strique.io/for/founders","text/html; charset=utf-8","200","OK","Indexable","","For founders & solopreneurs · Strique","37","328","You're the marketing hire you can't yet afford. Strique is the fractional AI marketing agent you run from Slack.","112","688","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Founders & solopreneurs","23","The shape of leverage.","22","Why founders choose an AI marketing agent over an agency","56","index, follow","","","https://www.strique.io/for/founders","","","","","","117612","24931","24931","3.695","","489","73","6.699","79.797","Fairly Easy","3.067","2","1","","1","1","0","2.040","25","16","0","6","5","0","","","","","7b94fb4179463063eb8e8697becb8bb7","0.177","","","","","en","1.1","","","","","","https://www.strique.io/for/founders","2026-07-23 16:45:55"
"https://www.strique.io/_next/static/chunks/app/terms/page-e966d80d3e88d34f.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.021","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/terms/page-e966d80d3e88d34f.js","2026-07-23 16:45:55"
"https://www.strique.io/_next/static/chunks/app/for/page-ea55d66ca7ce1f67.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.273","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/for/page-ea55d66ca7ce1f67.js","2026-07-23 16:45:55"
"https://www.strique.io/for/cmos","text/html; charset=utf-8","200","OK","Indexable","","For cmos & vps of marketing · Strique","37","332","You own the revenue number. Strique is how you hit it without growing headcount or vendor spend linearly.","105","676","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","CMOs & VPs of Marketing","23","The shape of leverage.","22","The compounding intelligence argument","37","index, follow","","","https://www.strique.io/for/cmos","","","","","","117322","24946","24946","3.697","","451","76","5.934","68.566","Normal","3.051","2","1","","1","1","0","2.040","25","16","0","6","5","0","","","","","c11562fdc3ada0ccf4294f21a19196c8","0.288","","","","","en","1.1","","","","","","https://www.strique.io/for/cmos","2026-07-23 16:45:55"
"https://www.strique.io/_next/static/chunks/app/product/page-4e6f68f43aaf847f.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.066","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/product/page-4e6f68f43aaf847f.js","2026-07-23 16:45:55"
"https://www.strique.io/for/marketing-managers","text/html; charset=utf-8","200","OK","Indexable","","For marketing managers · Strique","32","295","You own the plan, not the production. Strique gives you the output of a 10-person team without the hiring plan.","111","696","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Marketing managers","18","The shape of leverage.","22","The coordination tax is the real cost","37","index, follow","","","https://www.strique.io/for/marketing-managers","","","","","","117245","24825","24825","3.679","","457","72","6.347","76.547","Fairly Easy","2.990","2","1","","1","1","0","2.040","25","16","0","6","5","0","","","","","d22a129b09bcc37cf2c43f9c8710844e","0.303","","","","","en","1.1","","","","","","https://www.strique.io/for/marketing-managers","2026-07-23 16:45:55"
"https://www.strique.io/images/product/personalization.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","402463","402463","402463","59.645","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.029","","","","","","1.1","","","","","","https://www.strique.io/images/product/personalization.jpg","2026-07-23 16:45:55"
"https://www.strique.io/vs/strique-vs-jasper","text/html; charset=utf-8","200","OK","Indexable","","Strique vs. Jasper · Strique","28","236","A content-generation tool vs. an agent that ships content AND the campaigns around it.","86","554","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Strique vs. Jasper","18","Where each tool fits.","21","When to pick which.","19","index, follow","","","https://www.strique.io/vs/strique-vs-jasper","","","","","","110736","23811","23811","3.529","","282","53","5.321","67.334","Normal","2.326","2","1","","2","2","0","4.080","23","15","0","8","5","0","","","","","f6403390c9d9df889c5aed5ed04ea5cf","0.225","","","","","en","1.1","","","","","","https://www.strique.io/vs/strique-vs-jasper","2026-07-23 16:45:55"
"https://www.strique.io/images/product/brand-profile.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","407790","407790","407790","60.434","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.039","","","","","","1.1","","","","","","https://www.strique.io/images/product/brand-profile.jpg","2026-07-23 16:45:56"
"https://www.strique.io/_next/static/chunks/app/customers/page-b05a5c513057480f.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.054","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/customers/page-b05a5c513057480f.js","2026-07-23 16:45:56"
"https://www.strique.io/_next/static/chunks/2419-027f455112d56ee4.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.067","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/2419-027f455112d56ee4.js","2026-07-23 16:45:56"
