"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","Meta Keywords 2","Meta Keywords 2 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://offlimits.co.in/collections/men-track-suits/products/mens-ninja-track-suit-otm-342-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9508","9508","9508","1.409","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.133","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-ninja-track-suit-otm-342-01","2026-07-23 16:59:41"
"https://offlimits.co.in/collections/men-track-suits?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://offlimits.co.in/collections/men-track-suits?sort_by=price-descending","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pct-cns-hood-ts-2-otm-273-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9511","9511","9511","1.410","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.118","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-pct-cns-hood-ts-2-otm-273-01","2026-07-23 16:59:41"
"https://offlimits.co.in/collections/men-track-suits/products/mens-core-cns-zipper-tracksuits-otm-331-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9538","9538","9538","1.414","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.121","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-core-cns-zipper-tracksuits-otm-331-01","2026-07-23 16:59:41"
"https://offlimits.co.in/collections/track-suit","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9303","9303","9303","1.379","","0","","","","","0.000","2","1","","2","2","0","6.450","0","0","0","0","0","0","","","","","","0.120","","","","","","1.1","","","","","","https://offlimits.co.in/collections/track-suit","2026-07-23 16:59:41"
"https://offlimits.co.in/collections/men-track-suits/products/elan-track-suit-ots-02-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9465","9465","9465","1.403","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.128","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/elan-track-suit-ots-02-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/elan-track-suit-ots-02-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9465","9465","9465","1.403","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.110","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/elan-track-suit-ots-02-02","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-gym-buddy-track-suit-otm-340-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9520","9520","9520","1.411","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.120","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-gym-buddy-track-suit-otm-340-02","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-gym-buddy-track-suit-otm-340-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9520","9520","9520","1.411","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.101","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-gym-buddy-track-suit-otm-340-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-tokyo-club-hooded-tracksuits-otm-323-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9577","9577","9577","1.419","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.138","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-tokyo-club-hooded-tracksuits-otm-323-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-tokyo-club-hooded-tracksuits-otm-323-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9577","9577","9577","1.419","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.136","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-tokyo-club-hooded-tracksuits-otm-323-02","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-2-zipper-tracksuits-otm-325-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9541","9541","9541","1.414","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.124","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-pcf-cns-2-zipper-tracksuits-otm-325-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-sp-cns-sop-zipper-tracksuits-otm-328-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9565","9565","9565","1.418","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.108","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-sp-cns-sop-zipper-tracksuits-otm-328-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-snow-track-suit-otm-349-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9505","9505","9505","1.409","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.127","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-snow-track-suit-otm-349-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-dt-piping-core-ts-otm-329-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9511","9511","9511","1.410","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.120","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-dt-piping-core-ts-otm-329-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-pss-core-hood-fo-plus-size-hooded-tracksuits","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9580","9580","9580","1.420","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.131","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-pss-core-hood-fo-plus-size-hooded-tracksuits","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-oliver-track-suit-otm-344-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9511","9511","9511","1.410","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.126","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-oliver-track-suit-otm-344-02","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-bolt-track-suit-otm-345-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9505","9505","9505","1.409","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.161","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-bolt-track-suit-otm-345-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-tabard-track-suit-otm-343-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9511","9511","9511","1.410","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.148","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-tabard-track-suit-otm-343-02","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://offlimits.co.in/collections/men-track-suits?sort_by=best-selling","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-zeus-zipper-tracksuits-otm-339-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9526","9526","9526","1.412","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.171","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-zeus-zipper-tracksuits-otm-339-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-zeus-zipper-tracksuits-otm-339-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9526","9526","9526","1.412","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.167","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-zeus-zipper-tracksuits-otm-339-02","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-core-cns-zipper-tracksuits-otm-338-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9538","9538","9538","1.414","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.148","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-core-cns-zipper-tracksuits-otm-338-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9471","9471","9471","1.404","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.126","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-04","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-tabard-track-suit-otm-343-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9511","9511","9511","1.410","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.139","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-tabard-track-suit-otm-343-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-oliver-track-suit-otm-344-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9511","9511","9511","1.410","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.170","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-oliver-track-suit-otm-344-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9471","9471","9471","1.404","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.116","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9471","9471","9471","1.404","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.119","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-03","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9471","9471","9471","1.404","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.129","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-track-suits/products/mens-nsl-chev-ts-otm-185-02","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/mens-shoes","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9303","9303","9303","1.379","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.126","","","","","","1.1","","","","","","https://offlimits.co.in/collections/mens-shoes","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-off-white-tan-ocm-724-06","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9565","9565","9565","1.418","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.121","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-off-white-tan-ocm-724-06","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-black-ocm-724-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9520","9520","9520","1.411","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.109","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/gladiator-explorex-black-ocm-724-02","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/basketball-boots/products/legacy-23-black-honey-ocm-829-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9511","9511","9511","1.410","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.121","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/legacy-23-black-honey-ocm-829-02","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-panda-black-white-orm-599-08","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9589","9589","9589","1.421","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.112","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-panda-black-white-orm-599-08","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-black-off-white-ocm-689-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9583","9583","9583","1.420","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.114","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-black-off-white-ocm-689-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-trail-edition-sage-green-black-ocm-681-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9583","9583","9583","1.420","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.126","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-trail-edition-sage-green-black-ocm-681-02","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/basketball-boots?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://offlimits.co.in/collections/basketball-boots?sort_by=price-descending","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/rider-off-white-h-blue-ocm-635-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9514","9514","9514","1.410","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.102","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/rider-off-white-h-blue-ocm-635-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/basketball-boots/products/baseline-23-charlotte-hornetscharlotte-hornetspurple-teal-black-ocm-828-05","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9679","9679","9679","1.434","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.109","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/baseline-23-charlotte-hornetscharlotte-hornetspurple-teal-black-ocm-828-05","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/basketball-boots/products/legacy-23-off-white-honey-ocm-829-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9523","9523","9523","1.411","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.124","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/legacy-23-off-white-honey-ocm-829-01","2026-07-23 16:59:42"
"https://offlimits.co.in/collections/basketball-boots/products/gazoo-orm-538-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9441","9441","9441","1.399","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.105","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/gazoo-orm-538-01","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/swat-orm-600-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9438","9438","9438","1.399","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.097","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/swat-orm-600-01","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/swat-orm-600-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9438","9438","9438","1.399","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.115","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/swat-orm-600-02","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/swat-orm-600-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9438","9438","9438","1.399","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.109","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/swat-orm-600-03","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/gazoo-black-grey-orm-538-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9496","9496","9496","1.407","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.114","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/gazoo-black-grey-orm-538-02","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/zoom-max-orm-429-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9450","9450","9450","1.400","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.120","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/zoom-max-orm-429-01","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-off-white-beige-orm-599-14","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9583","9583","9583","1.420","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.123","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/s-w-a-t-sports-edition-off-white-beige-orm-599-14","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/hangman-crazy-horse-tan-orm-436-06","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9517","9517","9517","1.410","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.101","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/hangman-crazy-horse-tan-orm-436-06","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/baseline-23-philly-76ers-off-white-r-blue-ocm-828-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9592","9592","9592","1.422","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.114","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/baseline-23-philly-76ers-off-white-r-blue-ocm-828-03","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/piston-black-red-1-ocm-642-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9502","9502","9502","1.408","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.138","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/piston-black-red-1-ocm-642-03","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9586","9586","9586","1.421","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.142","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/hellrider-black-dk-grey-ocm-883-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9517","9517","9517","1.410","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.138","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/hellrider-black-dk-grey-ocm-883-03","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/hellrider-beige-black-ocm-883-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9511","9511","9511","1.410","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.148","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/hellrider-beige-black-ocm-883-02","2026-07-23 16:59:43"
"https://offlimits.co.in/collections/basketball-boots/products/legacy-23-grey-lime-punch-ocm-829-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9523","9523","9523","1.411","","0","","","","","0.000","2","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.147","","","","","","1.1","","","","","","https://offlimits.co.in/collections/basketball-boots/products/legacy-23-grey-lime-punch-ocm-829-04","2026-07-23 16:59:43"
